team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
De La Salle University,2845.71,338.639,11.9,52.88,183,136,13,47,137,14,9,7,1,7,9,2,74.27,0,1,0,5,2,3,1,4,5,2,40.0,7,2,2,0,0.0,1,2,17,10,58.82,3,14,0,2,8,2,0,4.98,4.38,4.89,4.43,5.85,4.8,0.422,2025-11-16T06:07:46.078519+00:00,649,De_La_Salle_University_20251208181114_649,1,4.8
Valley Rovers,3813.337,425.187,11.15,68.49,142,109,8,33,111,16,8,3,4,0,0,13,76.68,0,2,0,6,3,3,0,7,5,2,40.0,7,6,5,0,0.0,0,1,11,7,63.64,3,8,0,0,4,0,0,5.9,4.52,4.34,4.6,7.01,5.13,0.459,2025-05-27T05:31:55.078519+00:00,906,Valley_Rovers_20251208181114_906,1,5.13
Riverside FC,4627.969,735.847,15.9,86.15,229,136,35,93,157,25,5,1,7,19,14,40,59.53,0,1,1,8,3,5,1,8,18,10,55.56,2,1,1,0,0.0,1,1,89,18,20.22,5,84,1,3,2,1,0,6.22,5.39,5.14,4.59,6.28,5.55,0.506,2025-06-06T09:41:28.079519+00:00,714,Riverside_FC_20251208181114_714,1,5.55
Lyceum,2338.631,431.244,18.44,46.3,150,110,13,40,114,10,10,5,2,4,5,21,73.31,0,0,0,4,1,3,0,3,12,5,41.67,12,4,7,2,28.57,0,0,25,10,40.0,8,17,1,3,6,0,0,4.24,5.35,5.9,3.47,7.16,5.07,0.452,2025-07-09T02:48:29.079519+00:00,452,Lyceum_20251208181114_452,1,5.07
Coastal Town,1703.648,381.788,22.41,34.21,84,63,7,21,60,8,9,2,0,2,3,5,74.62,0,2,0,4,2,2,0,4,8,5,62.5,7,5,7,0,0.0,2,1,8,3,37.5,2,6,1,1,1,1,0,4.12,4.55,3.91,3.56,6.24,4.33,0.37,2025-05-14T05:14:26.079519+00:00,929,Coastal_Town_20251208181114_929,1,4.33
2 Worlds FC,3144.758,608.196,19.34,57.54,126,101,7,25,80,9,9,4,5,9,10,9,80.25,0,2,1,7,2,5,1,8,6,2,33.33,7,5,8,2,25.0,2,0,17,11,64.71,5,12,1,1,3,0,0,5.29,4.95,5.12,3.65,6.85,5.09,0.454,2025-11-21T08:11:23.079519+00:00,74,2_Worlds_FC_20251208181114_74,1,5.09
San Beda University,3023.435,989.268,32.72,56.76,207,146,17,61,156,18,13,12,2,3,4,16,70.71,1,5,1,6,2,4,1,5,1,1,100.0,11,2,2,1,50.0,1,1,28,20,71.43,4,24,0,2,6,1,0,5.57,3.98,4.58,4.46,6.1,4.82,0.424,2025-06-05T16:38:14.079519+00:00,813,San_Beda_University_20251208181114_813,1,4.82
University of Santo Tomas,1383.368,492.341,35.59,24.98,48,39,2,9,27,4,1,0,1,6,9,2,80.24,0,1,0,3,1,2,0,3,5,3,60.0,15,2,12,3,25.0,0,0,11,4,36.36,2,9,0,0,7,1,0,4.57,4.48,4.42,4.31,5.88,4.61,0.401,2025-09-15T05:50:34.079519+00:00,88,University_of_Santo_Tomas_20251208181114_88,1,4.61
Adamson University,3934.382,1070.939,27.22,73.27,248,190,13,58,175,18,8,3,2,20,22,11,76.74,1,8,0,7,2,5,1,6,9,4,44.44,6,3,2,0,0.0,0,0,15,7,46.67,0,15,0,3,4,0,0,5.01,5.05,4.83,4.24,6.83,5.06,0.451,2025-11-12T16:26:57.079519+00:00,689,Adamson_University_20251208181114_689,1,5.06
University of the Philippines,2193.174,288.622,13.16,39.28,93,65,9,28,56,9,4,1,0,8,14,3,69.71,0,2,0,3,1,2,0,4,2,1,50.0,8,0,6,1,16.67,1,0,22,8,36.36,9,13,0,3,7,1,0,3.56,4.6,3.87,4.34,6.07,4.27,0.363,2025-03-27T14:37:46.079519+00:00,127,University_of_the_Philippines_20251208181114_127,1,4.27
Riverside FC,3984.277,852.237,21.39,71.69,160,116,15,44,100,11,7,6,3,9,25,18,72.61,0,3,1,8,1,7,0,8,12,5,41.67,1,2,5,0,0.0,2,0,41,20,48.78,12,29,1,1,3,2,0,5.42,4.24,4.97,3.84,6.04,4.84,0.427,2025-01-27T17:03:00.080519+00:00,413,Riverside_FC_20251208181114_413,1,4.84
Ateneo de Manila University,2511.932,451.394,17.97,49.88,42,31,4,11,31,5,3,0,1,1,1,5,72.76,0,1,0,5,1,4,0,4,6,3,50.0,5,4,4,1,25.0,2,0,15,6,40.0,2,13,0,0,5,1,0,5.08,5.03,4.65,4.34,5.7,4.94,0.438,2025-08-30T19:54:06.080519+00:00,777,Ateneo_de_Manila_University_20251208181114_777,1,4.94
San Beda University,2498.608,503.47,20.15,47.4,111,84,6,27,64,4,7,5,2,11,18,1,75.52,0,2,0,4,1,3,0,6,13,5,38.46,9,5,2,0,0.0,2,0,22,12,54.55,3,19,1,1,6,0,0,3.68,4.27,5.31,4.2,7.14,4.59,0.399,2025-11-04T13:02:09.080519+00:00,77,San_Beda_University_20251208181114_77,1,4.59
Valley Rovers,3944.145,205.884,5.22,72.2,280,202,29,78,218,20,0,9,4,13,16,39,72.19,0,1,1,5,1,4,0,5,18,9,50.0,3,6,4,1,25.0,1,0,22,12,54.55,2,20,1,1,6,0,0,5.27,4.82,4.26,4.54,6.99,5.01,0.446,2025-08-21T04:16:39.080519+00:00,885,Valley_Rovers_20251208181114_885,1,5.01
Lakeside Athletic,2350.797,421.028,17.91,45.32,139,101,4,38,90,11,7,3,4,7,17,1,73.01,0,2,0,2,1,1,0,3,8,6,75.0,9,9,16,3,18.75,2,0,12,6,50.0,3,9,0,0,9,0,0,4.5,4.42,4.75,4.59,6.22,4.71,0.412,2025-08-09T01:15:22.080519+00:00,193,Lakeside_Athletic_20251208181114_193,1,4.71
Metro FC,3416.328,422.941,12.38,62.71,155,121,8,34,95,24,11,7,3,9,6,14,77.96,1,4,0,3,1,2,0,4,8,5,62.5,2,4,3,0,0.0,1,0,44,24,54.55,9,35,0,1,2,2,0,4.19,4.55,5.76,4.24,5.02,4.69,0.41,2025-08-13T07:19:27.080519+00:00,148,Metro_FC_20251208181114_148,1,4.69
Far Eastern University,3659.67,182.984,5.0,67.46,105,75,9,30,75,14,9,2,3,1,1,3,71.44,0,2,1,8,3,5,1,6,9,5,55.56,9,0,5,1,20.0,1,1,4,1,25.0,1,3,0,3,6,0,0,5.44,4.55,5.5,4.24,6.86,5.18,0.464,2024-12-23T19:33:26.080519+00:00,345,Far_Eastern_University_20251208181114_345,1,5.18
De La Salle University,2498.019,124.901,5.0,47.74,123,96,9,27,89,11,15,3,3,1,1,6,78.12,0,2,1,5,2,3,0,5,10,4,40.0,8,4,3,1,33.33,1,0,8,4,50.0,0,8,0,1,3,0,0,5.8,4.59,5.2,4.84,7.84,5.41,0.49,2024-12-16T04:16:47.080519+00:00,5,De_La_Salle_University_20251208181114_5,1,5.41
San Beda University,3171.944,693.387,21.86,59.64,177,138,5,39,114,19,11,8,3,14,8,1,77.81,0,4,1,6,2,4,1,5,18,6,33.33,7,2,2,0,0.0,2,0,24,12,50.0,8,16,0,0,6,0,0,5.31,6.88,4.46,3.81,6.83,5.52,0.502,2025-07-06T22:25:23.081521+00:00,338,San_Beda_University_20251208181114_338,1,5.52
Mapúa University,3641.408,864.47,23.74,68.53,189,144,12,45,122,27,1,0,2,10,26,25,76.34,1,5,1,9,2,7,0,11,5,3,60.0,6,4,7,2,28.57,1,1,21,15,71.43,3,18,2,0,3,1,0,6.03,5.31,4.93,5.02,6.19,5.48,0.498,2025-08-25T21:04:17.081521+00:00,919,Mapúa_University_20251208181114_919,1,5.48
San Beda University,675.784,116.1,17.18,12.96,30,19,5,11,23,4,2,0,1,0,0,1,62.71,0,1,0,1,0,1,0,1,3,1,33.33,11,10,8,1,12.5,3,0,7,2,28.57,1,6,1,0,16,2,0,3.42,4.94,3.99,4.24,5.4,4.27,0.363,2025-01-04T17:00:17.081521+00:00,624,San_Beda_University_20251208181114_624,1,4.27
Riverside FC,2409.555,375.168,15.57,43.07,99,73,11,26,74,9,1,4,2,2,7,2,73.9,0,2,1,6,1,5,1,6,8,5,62.5,17,4,10,2,20.0,2,0,20,7,35.0,8,12,1,1,11,3,0,5.51,5.95,4.62,4.36,4.48,5.19,0.466,2025-03-11T00:45:07.081521+00:00,553,Riverside_FC_20251208181114_553,1,5.19
2 Worlds FC,4089.494,1190.452,29.11,76.05,152,138,1,14,113,18,7,6,5,2,1,5,90.94,1,5,0,7,3,4,0,10,5,3,60.0,2,2,3,1,33.33,0,0,40,25,62.5,13,27,0,2,4,0,0,6.64,5.4,4.94,3.94,6.94,5.6,0.511,2025-04-10T21:35:06.081521+00:00,252,2_Worlds_FC_20251208181114_252,1,5.6
Valley Rovers,1751.397,445.205,25.42,33.16,74,57,4,17,61,14,6,3,1,0,0,4,77.26,0,1,0,3,1,2,0,4,5,3,60.0,9,8,10,1,10.0,1,0,23,12,52.17,5,18,0,3,7,0,0,4.56,5.22,5.01,3.85,7.2,5.0,0.444,2024-12-17T15:42:22.081521+00:00,796,Valley_Rovers_20251208181114_796,1,5.0
Ateneo de Manila University,2975.878,398.172,13.38,58.89,97,74,9,23,71,12,8,5,1,0,0,8,75.99,0,1,0,6,2,4,1,8,12,9,75.0,1,8,7,2,28.57,0,0,20,11,55.0,5,15,0,2,3,0,0,5.85,4.33,5.1,3.98,7.66,5.19,0.466,2025-12-05T14:42:17.081521+00:00,890,Ateneo_de_Manila_University_20251208181114_890,1,5.19
City United,3242.086,340.095,10.49,59.64,163,107,15,56,110,19,9,6,4,8,8,15,65.83,0,3,1,6,2,4,0,5,5,3,60.0,2,2,4,1,25.0,1,0,46,16,34.78,13,33,0,2,1,0,0,5.05,4.3,5.8,3.04,7.36,4.94,0.438,2025-04-17T07:09:58.081521+00:00,46,City_United_20251208181114_46,1,4.94
University of the Philippines,4038.568,583.169,14.44,78.24,152,106,8,46,101,16,13,7,1,6,8,11,69.9,0,0,1,7,2,5,0,9,15,6,40.0,5,2,5,1,20.0,0,0,60,26,43.33,15,45,1,2,2,0,0,5.19,5.72,4.38,3.55,6.74,5.1,0.456,2025-01-27T21:23:06.082523+00:00,811,University_of_the_Philippines_20251208181114_811,1,5.1
Ateneo de Manila University,1468.117,248.112,16.9,26.74,92,66,12,26,65,10,9,2,2,2,2,8,71.81,0,1,0,3,1,2,0,4,8,4,50.0,7,4,15,4,26.67,1,0,9,4,44.44,4,5,0,1,6,1,0,4.84,5.48,5.21,4.14,6.14,5.13,0.459,2025-09-06T03:46:10.082523+00:00,782,Ateneo_de_Manila_University_20251208181114_782,1,5.13
Lyceum,3478.515,739.88,21.27,62.91,95,76,3,19,68,11,8,3,3,1,1,8,80.13,0,1,1,7,3,4,1,7,13,5,38.46,2,2,7,1,14.29,0,2,25,8,32.0,3,22,1,3,5,1,0,5.38,4.97,5.24,4.18,6.34,5.17,0.463,2025-11-18T19:01:32.082523+00:00,934,Lyceum_20251208181114_934,1,5.17
Ateneo de Manila University,2398.636,371.549,15.49,46.46,117,99,5,18,76,17,10,4,4,2,3,13,84.26,0,2,1,6,3,3,0,5,1,0,0.0,9,11,1,0,0.0,2,1,17,9,52.94,3,14,1,1,2,1,0,6.97,4.98,4.33,4.1,6.84,5.47,0.497,2025-08-02T23:35:04.082523+00:00,443,Ateneo_de_Manila_University_20251208181114_443,1,5.47
University of the Philippines,2560.775,496.022,19.37,48.5,123,97,6,26,97,10,18,5,2,0,0,12,79.26,0,2,0,4,2,2,1,5,7,5,71.43,8,5,7,2,28.57,1,1,10,4,40.0,4,6,0,1,7,1,0,5.14,5.87,4.99,3.33,5.96,5.14,0.46,2025-05-21T07:03:46.082523+00:00,914,University_of_the_Philippines_20251208181114_914,1,5.14
De La Salle University,953.858,239.609,25.12,17.82,59,48,2,11,40,8,7,3,1,0,1,4,81.28,0,1,0,2,1,1,0,1,7,6,85.71,5,2,4,1,25.0,3,0,5,3,60.0,2,3,0,0,18,1,0,3.88,6.1,4.69,3.04,6.68,4.83,0.426,2025-10-01T15:28:38.082523+00:00,81,De_La_Salle_University_20251208181114_81,1,4.83
Highland Wanderers,1338.319,412.336,30.81,25.5,60,41,4,19,43,5,5,2,1,2,2,2,67.59,0,1,0,2,1,1,0,2,4,2,50.0,12,8,11,2,18.18,4,0,5,3,60.0,1,4,0,1,10,0,0,3.88,4.87,4.22,5.64,7.05,4.79,0.421,2025-08-05T21:59:08.082523+00:00,673,Highland_Wanderers_20251208181114_673,1,4.79
Valley Rovers,2740.598,192.938,7.04,52.38,119,84,8,35,80,16,4,1,3,9,6,9,70.35,0,4,1,4,1,3,0,4,10,5,50.0,5,9,7,1,14.29,1,0,24,14,58.33,7,17,1,2,5,0,0,4.24,5.0,4.53,3.63,7.45,4.75,0.417,2025-03-16T20:23:59.082523+00:00,117,Valley_Rovers_20251208181114_117,1,4.75
Northbridge FC,3308.296,579.613,17.52,61.45,146,105,9,41,92,16,11,3,1,10,12,17,71.64,0,3,1,8,2,6,1,10,10,6,60.0,3,1,6,1,16.67,0,1,27,11,40.74,4,23,1,2,4,0,0,6.07,4.67,4.69,3.69,7.28,5.19,0.466,2025-04-06T09:22:41.083525+00:00,644,Northbridge_FC_20251208181114_644,1,5.19
San Beda University,1343.228,138.084,10.28,26.35,58,45,5,13,41,8,5,1,2,0,0,4,78.35,0,2,0,3,1,2,0,4,4,3,75.0,11,8,10,0,0.0,1,0,3,2,66.67,1,2,1,2,11,1,0,4.67,4.63,4.64,4.19,6.99,4.82,0.424,2025-11-24T17:05:54.083525+00:00,694,San_Beda_University_20251208181114_694,1,4.82
Northbridge FC,2410.13,575.057,23.86,44.91,88,61,8,27,71,11,5,2,3,0,0,5,69.22,0,3,0,6,2,4,0,4,10,7,70.0,5,7,8,2,25.0,1,1,40,25,62.5,11,29,0,1,7,1,0,4.41,4.96,4.0,3.19,6.79,4.55,0.394,2025-01-20T12:08:36.083525+00:00,82,Northbridge_FC_20251208181114_82,1,4.55
Valley Rovers,3229.452,460.197,14.25,58.12,133,96,17,37,99,19,1,4,3,2,4,10,72.42,1,4,0,6,2,4,0,8,4,3,75.0,1,4,8,2,25.0,1,1,33,20,60.61,11,22,0,3,6,0,0,5.35,4.81,4.81,4.4,7.03,5.13,0.459,2025-03-11T17:02:17.083525+00:00,904,Valley_Rovers_20251208181114_904,1,5.13
Far Eastern University,2168.596,196.909,9.08,39.47,111,76,14,35,73,11,6,3,3,7,7,16,68.8,0,1,0,2,1,1,0,2,9,4,44.44,5,3,13,2,15.38,0,0,9,5,55.56,2,7,0,0,6,0,0,5.02,4.35,3.84,3.73,7.55,4.67,0.408,2025-10-26T09:45:37.083525+00:00,390,Far_Eastern_University_20251208181114_390,1,4.67
University of Santo Tomas,2364.618,218.491,9.24,43.95,130,104,7,26,91,20,9,7,3,0,0,1,80.3,0,2,0,4,1,3,0,4,5,3,60.0,6,0,10,2,20.0,2,0,20,7,35.0,5,15,1,2,0,0,0,5.44,4.32,5.48,5.53,7.22,5.33,0.481,2025-08-03T20:02:03.083525+00:00,323,University_of_Santo_Tomas_20251208181114_323,1,5.33
University of the Philippines,2868.843,846.882,29.52,51.09,135,90,15,45,78,6,15,6,4,12,15,11,66.35,0,3,1,5,1,4,0,5,11,6,54.55,4,4,5,1,20.0,2,0,27,13,48.15,8,19,0,2,2,1,0,4.57,4.31,5.14,3.75,6.36,4.68,0.409,2025-11-03T01:10:25.083525+00:00,726,University_of_the_Philippines_20251208181114_726,1,4.68
San Beda University,3156.853,481.42,15.25,58.58,185,140,19,45,127,14,13,6,2,15,8,11,75.41,0,2,0,6,2,4,0,6,11,7,63.64,4,1,4,1,25.0,0,1,31,14,45.16,5,26,2,1,2,0,0,4.53,5.63,5.11,3.86,7.69,5.18,0.464,2025-05-14T05:43:10.083525+00:00,920,San_Beda_University_20251208181114_920,1,5.18
City United,2899.191,745.382,25.71,57.54,125,82,10,43,89,19,8,4,3,1,2,3,65.61,0,2,0,6,2,4,0,8,7,3,42.86,9,7,12,2,16.67,1,1,31,15,48.39,6,25,2,0,7,0,0,4.64,4.39,4.89,3.27,7.46,4.71,0.412,2025-05-23T22:02:18.083525+00:00,963,City_United_20251208181114_963,1,4.71
Lakeside Athletic,3074.078,354.134,11.52,61.14,59,40,7,19,40,7,4,2,0,1,4,8,67.95,0,1,1,8,2,6,0,9,8,5,62.5,7,3,2,0,0.0,0,1,20,12,60.0,2,18,0,2,4,0,0,6.94,4.88,4.27,4.63,6.81,5.49,0.499,2025-08-09T09:03:56.084519+00:00,680,Lakeside_Athletic_20251208181114_680,1,5.49
Far Eastern University,1885.671,94.284,5.0,34.68,100,83,8,17,70,2,5,4,3,5,12,5,82.57,1,4,0,4,2,2,0,5,11,7,63.64,5,9,12,2,16.67,0,2,12,6,50.0,3,9,2,0,12,1,0,5.59,4.57,5.53,4.02,7.14,5.23,0.47,2025-01-23T16:19:19.084519+00:00,487,Far_Eastern_University_20251208181114_487,1,5.23
Highland Wanderers,2264.224,572.396,25.28,43.29,125,93,20,32,91,12,4,0,3,12,4,8,74.68,0,4,1,6,2,4,1,7,7,3,42.86,8,8,11,2,18.18,0,1,23,13,56.52,3,20,0,1,0,1,0,5.89,4.35,4.61,4.25,6.87,5.07,0.452,2025-06-28T19:24:26.084519+00:00,874,Highland_Wanderers_20251208181114_874,1,5.07
Brookside United,3824.323,897.951,23.48,72.85,198,167,4,31,141,34,19,8,4,0,0,8,84.28,0,3,1,6,2,4,0,5,8,5,62.5,5,1,5,1,20.0,1,0,12,6,50.0,5,7,0,4,4,0,0,5.04,3.52,4.62,3.95,7.32,4.61,0.401,2025-08-17T10:08:56.084519+00:00,606,Brookside_United_20251208181114_606,1,4.61
Ateneo de Manila University,2276.285,257.22,11.3,44.33,79,60,2,19,61,12,6,2,1,0,0,2,76.01,0,1,0,3,1,2,0,3,9,6,66.67,13,6,12,2,16.67,2,1,25,12,48.0,8,17,0,1,8,1,0,4.39,5.9,4.25,3.57,6.21,4.85,0.428,2025-08-14T01:36:28.084519+00:00,437,Ateneo_de_Manila_University_20251208181114_437,1,4.85
Northbridge FC,1976.509,277.897,14.06,37.4,53,41,4,12,46,9,4,1,0,0,0,6,77.56,0,1,0,4,1,3,0,5,3,1,33.33,11,7,13,2,15.38,1,0,15,9,60.0,5,10,0,3,4,0,0,3.29,4.29,3.38,3.91,7.35,4.08,0.342,2025-09-12T14:09:34.084519+00:00,201,Northbridge_FC_20251208181114_201,1,4.08
Ateneo de Manila University,4125.587,668.345,16.2,78.23,163,127,12,36,122,20,15,2,6,0,0,12,77.75,1,4,1,9,3,6,0,9,7,4,57.14,1,1,1,0,0.0,1,2,29,11,37.93,13,16,2,3,2,1,0,5.85,3.53,4.68,3.94,6.2,4.73,0.414,2025-09-11T10:36:53.084519+00:00,910,Ateneo_de_Manila_University_20251208181114_910,1,4.73
Ateneo de Manila University,2551.997,484.879,19.0,48.51,140,118,6,22,106,24,9,7,3,0,0,18,84.1,1,6,0,5,2,3,0,3,1,0,0.0,10,7,6,1,16.67,2,0,7,2,28.57,2,5,1,1,7,1,0,5.02,5.42,5.08,4.3,6.37,5.18,0.464,2024-12-21T22:17:11.084519+00:00,14,Ateneo_de_Manila_University_20251208181114_14,1,5.18
Lyceum,2595.463,446.16,17.19,47.37,108,74,9,34,85,9,7,2,2,1,2,4,68.98,0,2,0,6,1,5,1,6,6,4,66.67,10,6,10,2,20.0,2,1,26,17,65.38,15,11,0,0,9,1,0,5.4,5.6,4.44,4.21,6.54,5.21,0.468,2024-12-15T07:02:38.085524+00:00,298,Lyceum_20251208181114_298,1,5.21
Coastal Town,2978.427,704.994,23.67,53.84,160,99,10,61,113,16,17,3,4,3,5,8,61.78,0,3,1,5,2,3,0,4,14,8,57.14,6,9,7,1,14.29,1,1,10,6,60.0,2,8,1,0,2,2,0,5.63,5.69,4.6,3.9,5.48,5.18,0.464,2025-06-04T20:28:42.085524+00:00,415,Coastal_Town_20251208181114_415,1,5.18
University of Santo Tomas,1919.426,392.139,20.43,37.06,54,41,3,13,39,1,1,3,2,5,4,0,75.46,0,1,0,1,0,1,0,1,1,1,100.0,11,0,5,2,40.0,0,0,25,14,56.0,9,16,0,1,6,0,0,3.43,4.26,4.09,4.85,7.22,4.37,0.374,2025-07-22T01:29:37.085524+00:00,47,University_of_Santo_Tomas_20251208181114_47,1,4.37
Riverside FC,2538.282,363.228,14.31,47.92,80,50,9,30,53,8,3,0,1,11,4,6,62.4,0,1,0,3,1,2,0,3,11,6,54.55,6,5,8,0,0.0,1,0,0,0,31.43,0,0,1,2,1,0,0,3.69,5.8,4.19,4.59,7.18,4.86,0.429,2025-02-17T01:10:10.085524+00:00,698,Riverside_FC_20251208181114_698,1,4.86
Metro FC,2984.449,431.253,14.45,58.23,76,54,6,22,53,9,8,0,0,3,2,0,70.65,0,1,1,7,2,5,1,6,18,7,38.89,7,6,2,1,50.0,2,1,24,17,70.83,11,13,0,3,5,1,0,4.84,4.47,3.5,4.34,6.93,4.61,0.401,2025-06-22T19:22:15.085524+00:00,714,Metro_FC_20251208181114_714,1,4.61
Northbridge FC,3913.032,871.824,22.28,72.14,130,82,20,48,83,15,5,4,2,7,13,6,63.19,0,3,1,10,5,5,1,5,18,17,94.44,3,2,3,0,0.0,1,2,19,11,57.89,8,11,1,2,2,0,0,5.66,5.1,4.79,3.54,8.06,5.27,0.474,2025-05-12T21:00:37.085524+00:00,759,Northbridge_FC_20251208181114_759,1,5.27
Northbridge FC,2625.312,631.125,24.04,50.6,113,87,11,26,66,15,12,7,2,4,6,5,76.6,0,2,0,5,2,3,0,5,8,5,62.5,8,5,11,2,18.18,3,1,19,12,63.16,2,17,1,1,5,0,0,4.8,5.13,4.61,3.74,7.37,4.96,0.44,2025-06-06T21:40:02.085524+00:00,619,Northbridge_FC_20251208181114_619,1,4.96
Mapúa University,1873.725,361.629,19.3,34.29,113,84,14,29,89,11,9,3,1,0,0,14,74.65,0,2,0,4,2,2,0,4,6,3,50.0,6,9,5,1,20.0,0,0,18,12,66.67,4,14,3,2,8,2,1,3.71,4.22,4.76,3.55,3.85,4.05,0.339,2025-01-12T13:12:11.085524+00:00,819,Mapúa_University_20251208181114_819,1,4.05
Coastal Town,2400.122,528.507,22.02,43.45,169,119,2,50,125,19,11,7,6,1,1,22,70.36,0,5,0,2,1,1,0,2,9,3,33.33,11,5,4,0,0.0,1,1,0,0,57.46,1,0,0,0,7,2,0,5.78,4.56,4.45,2.85,5.11,4.7,0.411,2025-10-11T04:15:54.086519+00:00,420,Coastal_Town_20251208181114_420,1,4.7
University of Santo Tomas,3578.707,806.641,22.54,66.12,116,75,19,41,71,10,10,1,4,13,6,11,64.61,0,3,1,8,4,4,1,9,0,0,23.89,5,2,6,1,16.67,1,2,10,5,50.0,5,5,0,4,1,1,0,5.67,3.45,4.0,4.0,6.31,4.54,0.393,2025-10-29T12:05:32.086519+00:00,746,University_of_Santo_Tomas_20251208181114_746,1,4.54
Riverside FC,2264.288,383.344,16.93,43.91,88,70,8,18,56,10,5,2,0,8,6,2,79.36,0,2,0,3,1,2,0,5,10,7,70.0,4,7,8,2,25.0,2,0,23,11,47.83,4,19,0,2,6,0,0,5.22,4.42,5.3,4.13,7.64,5.1,0.456,2025-09-20T03:39:52.086519+00:00,1000,Riverside_FC_20251208181114_1000,1,5.1
Valley Rovers,2174.218,569.21,26.18,39.65,135,104,13,31,102,15,2,4,2,5,6,11,76.72,0,1,1,5,2,3,0,4,7,3,42.86,0,4,10,0,0.0,1,0,23,14,60.87,7,16,0,2,11,1,0,5.89,4.44,5.63,4.06,7.16,5.3,0.478,2025-11-29T15:06:07.086519+00:00,63,Valley_Rovers_20251208181114_63,1,5.3
Northbridge FC,3497.068,803.277,22.97,64.65,111,84,8,27,90,13,2,4,3,0,0,0,75.32,0,2,1,7,3,4,0,7,15,13,86.67,1,2,3,0,0.0,2,1,36,17,47.22,10,26,2,2,5,0,0,5.64,5.08,4.23,4.0,7.37,5.14,0.46,2025-09-23T05:30:59.086519+00:00,619,Northbridge_FC_20251208181114_619,1,5.14
Lyceum,3170.193,370.279,11.68,60.1,81,68,3,13,65,10,6,3,2,0,0,4,84.21,0,1,0,5,1,4,0,4,18,8,44.44,11,7,6,1,16.67,3,1,16,6,37.5,4,12,0,1,5,0,0,4.69,5.77,4.92,5.01,6.95,5.31,0.479,2025-06-04T14:48:16.086519+00:00,579,Lyceum_20251208181114_579,1,5.31
Adamson University,1310.126,276.961,21.14,24.42,70,50,9,20,42,11,4,0,1,4,8,1,71.58,0,1,0,2,1,1,0,2,3,2,66.67,8,11,10,1,10.0,3,0,6,3,50.0,4,2,0,1,8,1,0,4.26,4.41,4.92,3.73,6.17,4.55,0.394,2025-05-31T09:19:20.086519+00:00,245,Adamson_University_20251208181114_245,1,4.55
2 Worlds FC,2880.209,510.373,17.72,51.44,121,90,15,31,83,25,5,0,2,4,2,0,73.98,0,3,0,4,1,3,0,3,12,6,50.0,6,5,6,1,16.67,0,1,33,15,45.45,10,23,0,2,8,0,0,4.76,4.65,5.48,4.52,7.47,5.11,0.457,2025-06-22T07:23:31.086519+00:00,149,2_Worlds_FC_20251208181114_149,1,5.11
Highland Wanderers,3176.24,821.058,25.85,57.42,171,130,9,41,114,20,0,1,5,9,22,3,75.96,0,2,0,6,2,4,1,9,4,2,50.0,6,6,7,1,14.29,1,1,34,20,58.82,10,24,0,0,6,0,0,5.52,3.95,4.41,4.22,5.99,4.72,0.413,2025-03-15T01:24:07.087519+00:00,847,Highland_Wanderers_20251208181114_847,1,4.72
Coastal Town,3111.815,479.531,15.41,60.33,139,90,12,49,100,21,10,6,4,0,0,11,64.63,1,3,1,8,2,6,1,8,6,5,83.33,5,3,5,1,20.0,0,1,17,14,82.35,4,13,2,1,3,0,0,4.84,3.66,5.68,3.22,7.59,4.73,0.414,2025-09-30T13:22:12.087519+00:00,339,Coastal_Town_20251208181114_339,1,4.73
National University,4227.464,293.809,6.95,76.95,234,156,30,78,149,21,26,0,5,15,17,16,66.63,1,4,1,9,4,5,1,12,14,6,42.86,1,2,4,1,25.0,1,1,36,19,52.78,7,29,2,3,3,0,0,6.25,5.08,4.63,2.94,6.9,5.2,0.467,2025-07-09T05:33:50.087519+00:00,889,National_University_20251208181114_889,1,5.2
Brookside United,2870.417,322.061,11.22,54.17,115,87,10,28,86,15,6,4,2,1,1,4,75.72,0,4,1,4,1,3,0,4,6,3,50.0,5,8,5,1,20.0,0,0,16,6,37.5,3,13,2,1,6,1,0,5.38,4.17,5.04,4.45,6.07,4.91,0.434,2025-09-14T10:33:21.087519+00:00,883,Brookside_United_20251208181114_883,1,4.91
