team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
Eastview Rangers,2536.215,102.209,4.03,49.9,236,174,16,62,161,37,15,14,10,0,0,23,73.94,1,7,1,5,2,3,0,5,15,9,60.0,9,4,8,3,37.5,2,2,30,18,60.0,12,18,0,1,7,2,0,5.43,5.92,5.48,5.11,6.04,5.59,0.51,2025-10-25T18:04:19.706855+00:00,129,Eastview_Rangers_20251208101535_129,1,5.59
Lakeside Athletic,2752.597,597.314,21.7,49.41,160,142,5,18,98,20,11,11,5,11,4,3,88.72,1,5,1,9,4,5,1,11,9,6,66.67,15,3,19,4,21.05,2,1,35,15,42.86,12,23,1,3,2,0,0,5.13,5.56,5.05,4.69,8.1,5.47,0.497,2025-12-07T21:08:20.706855+00:00,801,Lakeside_Athletic_20251208101535_801,1,5.47
Oldtown United,3377.592,983.555,29.12,62.22,263,215,5,48,197,24,31,5,10,0,0,1,81.84,0,7,0,7,2,5,1,4,20,10,50.0,12,4,0,0,0.0,1,0,34,20,58.82,5,29,2,2,5,2,0,5.74,6.98,5.48,4.13,5.59,5.79,0.532,2025-01-30T05:09:27.706855+00:00,546,Oldtown_United_20251208101535_546,1,5.79
Riverside FC,2328.753,436.408,18.74,44.39,182,130,15,52,134,12,2,8,1,11,14,4,71.62,1,4,1,6,2,4,0,8,12,9,75.0,21,6,14,3,21.43,3,1,17,8,47.06,6,11,0,5,11,2,0,5.68,4.56,3.83,4.34,6.33,4.87,0.43,2025-11-23T10:02:12.707851+00:00,92,Riverside_FC_20251208101535_92,1,4.87
Hillcrest Athletic,3116.691,652.947,20.95,54.59,296,256,11,40,218,30,10,12,2,14,10,18,86.56,1,6,1,8,3,5,1,8,20,10,50.0,3,1,5,1,20.0,2,2,59,30,50.85,17,42,1,2,4,0,0,6.74,5.28,6.41,5.79,7.59,6.22,0.58,2025-06-02T13:21:47.707851+00:00,699,Hillcrest_Athletic_20251208101535_699,1,6.22
Crestfall Town,1757.882,201.981,11.49,36.01,112,86,12,26,83,10,6,3,2,2,5,16,76.6,0,3,0,4,1,3,0,4,7,5,71.43,13,9,18,3,16.67,3,0,29,21,72.41,7,22,0,1,9,0,0,5.99,6.59,4.71,4.69,7.86,5.91,0.546,2024-12-20T14:37:02.707851+00:00,556,Crestfall_Town_20251208101535_556,1,5.91
2 Worlds FC,2028.793,636.027,31.35,36.55,133,108,13,25,104,17,4,0,9,0,0,4,81.33,1,1,1,6,2,4,0,3,6,4,66.67,7,4,18,3,16.67,1,0,13,4,30.77,2,11,1,4,8,2,0,5.54,5.12,5.62,2.82,5.67,5.07,0.452,2025-03-12T08:42:00.707851+00:00,885,2_Worlds_FC_20251208101535_885,1,5.07
Harborview United,3308.388,717.589,21.69,66.37,356,254,28,102,215,34,13,9,9,15,63,34,71.37,1,9,1,8,3,5,0,11,14,7,50.0,4,7,3,1,33.33,1,0,36,19,52.78,16,20,0,1,5,0,0,6.14,5.48,5.41,4.98,7.48,5.78,0.531,2025-08-05T20:11:44.707851+00:00,712,Harborview_United_20251208101535_712,1,5.78
Riverside FC,1953.777,840.515,43.02,34.77,116,90,16,26,83,11,4,7,0,6,5,12,77.9,1,5,1,7,3,4,0,9,4,2,50.0,16,10,15,5,33.33,1,0,17,6,35.29,4,13,1,3,3,0,0,5.82,6.46,5.07,4.18,7.58,5.8,0.533,2025-07-03T15:30:19.707851+00:00,507,Riverside_FC_20251208101535_507,1,5.8
Redwood Borough,2685.503,925.693,34.47,49.94,130,101,2,29,104,19,7,3,0,0,0,17,77.74,1,4,1,7,3,4,0,9,17,10,58.82,5,5,17,4,23.53,1,1,34,17,50.0,1,33,2,2,5,1,0,5.76,5.69,5.33,4.51,6.01,5.5,0.5,2025-01-13T08:13:44.707851+00:00,162,Redwood_Borough_20251208101535_162,1,5.5
Hillcrest Athletic,2729.854,954.084,34.95,51.48,181,135,16,46,128,17,4,0,0,14,18,9,74.83,1,4,1,5,2,3,0,7,11,6,54.55,19,11,7,1,14.29,2,1,1,1,100.0,0,1,0,2,4,0,0,6.56,4.95,5.08,4.51,7.87,5.66,0.518,2025-08-03T11:26:04.708851+00:00,205,Hillcrest_Athletic_20251208101535_205,1,5.66
Hillcrest Athletic,2930.273,850.072,29.01,58.95,203,143,16,60,110,17,6,1,6,30,32,25,70.56,1,4,1,6,2,4,1,8,10,7,70.0,1,6,13,3,23.08,1,1,22,11,50.0,7,15,1,2,6,0,1,6.12,4.42,5.35,5.01,5.63,5.29,0.477,2025-04-13T10:52:42.708851+00:00,144,Hillcrest_Athletic_20251208101535_144,1,5.29
Prime City Athletic,3210.782,412.264,12.84,58.96,115,75,17,40,93,6,2,8,0,4,2,10,65.47,0,1,0,6,2,4,1,6,9,4,44.44,12,1,11,3,27.27,2,1,18,10,55.56,3,15,0,2,1,0,0,6.04,5.29,5.21,5.14,7.21,5.66,0.518,2025-07-16T16:05:17.708851+00:00,515,Prime_City_Athletic_20251208101535_515,1,5.66
Hillcrest Athletic,2087.193,215.398,10.32,38.59,152,144,2,8,124,24,12,0,8,0,0,22,94.58,1,1,1,7,3,4,1,9,9,6,66.67,22,2,7,2,28.57,3,0,22,14,63.64,4,18,0,2,16,3,0,4.82,5.96,5.04,4.15,3.94,5.0,0.444,2025-10-04T01:31:34.708851+00:00,49,Hillcrest_Athletic_20251208101535_49,1,5.0
Dominion Athletic,2878.867,430.391,14.95,50.96,157,115,23,42,134,12,10,4,5,0,0,5,73.1,0,2,0,2,1,1,0,1,6,3,50.0,7,10,10,2,20.0,3,0,52,25,48.08,4,48,0,1,7,1,0,3.59,5.44,4.89,4.49,6.87,4.82,0.424,2025-01-31T02:48:00.708851+00:00,62,Dominion_Athletic_20251208101535_62,1,4.82
Grand Harbor FC,2382.73,551.602,23.15,46.47,127,100,11,27,91,10,5,4,4,7,7,5,78.59,1,2,1,9,2,7,1,7,6,4,66.67,17,6,6,1,16.67,3,1,29,14,48.28,11,18,2,1,6,2,0,5.48,4.77,5.6,4.72,5.61,5.21,0.468,2025-11-06T16:55:21.708851+00:00,400,Grand_Harbor_FC_20251208101535_400,1,5.21
Garden State FC,1666.182,297.747,17.87,33.95,130,106,11,24,100,15,6,5,7,0,0,13,81.72,0,4,0,5,2,3,0,5,10,5,50.0,20,6,9,3,33.33,1,2,11,6,54.55,2,9,0,2,15,1,0,6.09,4.79,5.2,4.64,6.63,5.4,0.489,2025-07-21T07:36:28.708851+00:00,658,Garden_State_FC_20251208101535_658,1,5.4
San Beda University,2245.913,719.591,32.04,45.87,177,143,16,34,120,1,11,4,3,24,15,21,80.55,1,6,1,5,2,3,0,6,2,1,50.0,4,3,21,6,28.57,1,0,29,17,58.62,7,22,0,0,11,0,0,5.69,5.0,5.65,5.99,8.28,5.79,0.532,2025-11-25T09:02:58.708851+00:00,429,San_Beda_University_20251208101535_429,1,5.79
Southgate United,3270.389,531.111,16.24,61.42,254,207,12,47,184,27,9,10,4,6,14,32,81.57,1,7,1,7,2,5,1,4,15,11,73.33,5,6,16,4,25.0,2,1,51,31,60.78,21,30,1,3,8,1,0,7.28,6.37,5.31,5.01,6.98,6.28,0.587,2025-07-11T04:16:28.709851+00:00,34,Southgate_United_20251208101535_34,1,6.28
Union Crest United,2544.779,610.492,23.99,46.03,209,166,16,43,117,24,6,7,0,24,30,20,79.4,0,3,0,6,2,4,1,3,13,7,53.85,5,7,9,3,33.33,2,0,31,15,48.39,15,16,0,2,12,1,0,5.07,4.85,4.94,5.09,6.44,5.12,0.458,2025-04-12T12:56:27.709851+00:00,746,Union_Crest_United_20251208101535_746,1,5.12
Ironforge FC,3215.66,628.983,19.56,59.23,247,189,18,58,206,23,10,0,11,0,0,11,76.4,1,4,1,10,5,5,0,13,21,16,76.19,9,6,12,4,33.33,2,1,32,17,53.12,6,26,3,4,3,0,0,6.38,6.26,5.17,3.72,8.59,5.95,0.55,2025-05-19T09:54:36.709851+00:00,202,Ironforge_FC_20251208101535_202,1,5.95
Goldenfield Rovers,2896.102,151.177,5.22,51.59,249,195,28,54,194,20,8,10,10,2,5,16,78.3,2,5,2,10,3,7,1,9,14,8,57.14,0,2,9,2,22.22,2,0,41,26,63.41,14,27,1,1,7,1,0,6.13,4.76,5.26,3.6,7.29,5.33,0.481,2025-03-17T01:41:01.709851+00:00,551,Goldenfield_Rovers_20251208101535_551,1,5.33
Oldtown United,1953.244,335.958,17.2,40.09,134,121,6,13,96,5,6,5,0,11,11,21,90.24,0,3,0,3,1,2,0,4,6,3,50.0,15,9,13,3,23.08,1,1,13,5,38.46,6,7,0,2,8,3,0,5.47,5.92,5.66,5.22,5.27,5.58,0.509,2025-07-13T17:53:29.709851+00:00,444,Oldtown_United_20251208101535_444,1,5.58
Eastview Rangers,2708.752,458.321,16.92,54.05,219,190,6,29,154,12,9,12,4,17,10,2,86.69,0,4,0,5,2,3,0,5,8,6,75.0,14,12,23,8,34.78,2,2,42,20,47.62,13,29,0,1,1,0,0,5.25,6.33,5.54,4.8,7.3,5.75,0.528,2025-09-24T00:28:38.709851+00:00,511,Eastview_Rangers_20251208101535_511,1,5.75
Crestfall Town,3046.338,760.671,24.97,54.63,231,194,15,37,185,24,15,5,0,2,1,36,83.93,0,3,0,7,3,4,1,8,8,6,75.0,6,5,10,2,20.0,1,0,29,15,51.72,2,27,2,2,8,1,0,5.92,6.0,4.77,5.48,6.62,5.72,0.524,2025-06-16T17:21:20.709851+00:00,338,Crestfall_Town_20251208101535_338,1,5.72
Hillcrest Athletic,3084.938,938.747,30.43,59.31,227,181,10,46,189,28,7,7,10,0,0,12,79.61,1,8,1,7,3,4,1,4,19,10,52.63,5,0,4,2,50.0,2,2,9,4,44.44,2,7,0,0,0,0,0,6.6,5.33,5.49,4.27,7.61,5.8,0.533,2025-07-20T23:06:22.710851+00:00,865,Hillcrest_Athletic_20251208101535_865,1,5.8
Frontier Rovers,3067.559,787.442,25.67,57.28,163,139,10,24,110,11,1,6,8,15,11,12,85.04,1,2,1,7,3,4,0,8,15,9,60.0,11,6,8,2,25.0,0,0,48,30,62.5,16,32,0,3,4,0,0,6.57,5.06,5.07,4.39,7.72,5.66,0.518,2025-02-24T22:21:24.710851+00:00,727,Frontier_Rovers_20251208101535_727,1,5.66
San Beda University,2592.593,419.222,16.17,49.2,201,144,22,57,143,13,15,5,2,11,11,13,71.73,1,6,1,9,4,5,0,16,14,8,57.14,6,9,15,4,26.67,1,3,41,11,26.83,11,30,1,4,7,0,0,6.23,5.11,4.99,4.97,6.98,5.57,0.508,2025-07-30T21:50:41.710851+00:00,519,San_Beda_University_20251208101535_519,1,5.57
Royal Haven FC,2090.061,809.063,38.71,42.69,112,97,5,15,84,6,4,3,1,3,10,6,86.83,1,2,1,7,4,3,0,7,5,3,60.0,23,9,12,3,25.0,3,2,10,6,60.0,4,6,1,2,12,0,0,6.04,6.64,5.32,5.04,7.95,6.12,0.569,2025-04-05T10:06:43.710851+00:00,705,Royal_Haven_FC_20251208101535_705,1,6.12
Silverlake City,2870.605,180.848,6.3,50.43,184,132,25,52,115,21,10,2,9,12,15,9,71.55,1,5,1,7,4,3,0,7,0,0,24.28,1,0,6,1,16.67,2,2,25,21,84.0,13,12,1,3,10,0,0,5.63,4.62,4.76,4.68,7.2,5.2,0.467,2025-10-16T18:26:30.710851+00:00,621,Silverlake_City_20251208101535_621,1,5.2
Valley Rovers,2522.051,312.482,12.39,45.91,173,116,17,57,112,13,12,2,3,19,12,18,67.07,0,2,0,6,3,3,1,7,10,5,50.0,8,9,4,1,25.0,2,3,36,14,38.89,13,23,2,1,7,2,0,5.16,6.33,4.41,4.9,6.03,5.39,0.488,2025-08-03T15:36:34.710851+00:00,303,Valley_Rovers_20251208101535_303,1,5.39
Stormhold FC,2317.927,431.83,18.63,40.92,126,93,12,33,98,4,0,4,6,7,7,15,74.16,1,5,1,5,2,3,0,4,7,5,71.43,9,12,7,1,14.29,2,0,13,5,38.46,2,11,0,1,2,0,0,4.89,6.55,4.71,4.85,7.86,5.61,0.512,2024-12-14T11:49:23.710851+00:00,525,Stormhold_FC_20251208101535_525,1,5.61
Crestfall Town,2780.945,800.634,28.79,51.99,208,154,26,54,161,24,7,0,8,4,4,19,74.0,1,5,1,6,3,3,0,7,8,4,50.0,4,0,11,2,18.18,1,0,42,22,52.38,10,32,0,3,9,0,0,5.62,5.2,6.0,4.62,7.39,5.62,0.513,2025-10-18T11:38:00.711855+00:00,935,Crestfall_Town_20251208101535_935,1,5.62
Goldenfield Rovers,2072.927,655.874,31.64,39.25,82,66,7,16,71,12,6,2,4,0,0,7,80.79,1,2,1,6,2,4,0,9,14,11,78.57,14,11,16,6,37.5,1,0,28,16,57.14,6,22,0,1,7,0,0,5.62,6.02,4.44,4.67,7.16,5.52,0.502,2025-03-04T23:56:56.711855+00:00,24,Goldenfield_Rovers_20251208101535_24,1,5.52
Goldenfield Rovers,2719.696,457.453,16.82,53.94,214,165,15,49,167,13,21,1,7,2,4,15,76.93,1,8,1,5,2,3,0,5,3,2,66.67,9,12,9,3,33.33,2,0,15,7,46.67,9,6,1,1,6,0,0,5.77,5.79,6.15,5.35,6.82,5.9,0.544,2024-12-12T17:44:04.711855+00:00,140,Goldenfield_Rovers_20251208101535_140,1,5.9
Valley Rovers,1533.816,531.314,34.64,27.98,126,101,12,25,82,17,8,6,3,5,5,13,79.97,0,4,0,2,1,1,0,2,7,4,57.14,11,15,3,0,0.0,1,1,24,10,41.67,11,13,1,1,4,1,0,4.77,6.66,4.91,4.97,6.29,5.51,0.501,2024-12-25T03:22:09.711855+00:00,561,Valley_Rovers_20251208101535_561,1,5.51
Brookside United,3067.025,530.595,17.3,61.1,186,167,7,19,120,16,9,6,6,17,12,14,89.84,1,7,1,8,2,6,0,9,8,3,37.5,5,7,4,1,25.0,1,0,19,14,73.68,3,16,3,2,3,0,0,6.33,6.51,6.02,4.29,7.82,6.18,0.576,2024-12-31T08:20:59.711855+00:00,299,Brookside_United_20251208101535_299,1,6.18
Eastview Rangers,2394.741,348.435,14.55,46.78,169,129,12,40,118,23,7,3,6,5,6,16,76.24,0,5,0,4,1,3,0,3,4,2,50.0,16,9,11,1,9.09,3,0,24,12,50.0,7,17,0,2,10,0,0,5.48,6.19,5.04,5.12,7.17,5.71,0.523,2025-03-12T01:28:54.711855+00:00,709,Eastview_Rangers_20251208101535_709,1,5.71
Frontier Rovers,4224.63,1089.11,25.78,84.29,259,172,35,87,215,31,22,14,8,0,0,21,66.53,3,7,3,13,5,8,0,9,20,12,60.0,4,1,7,1,14.29,1,3,28,17,60.71,10,18,0,5,2,0,0,6.47,5.83,5.58,4.16,6.95,5.84,0.538,2025-06-13T13:48:30.711855+00:00,77,Frontier_Rovers_20251208101535_77,1,5.84
Eastview Rangers,3724.007,617.44,16.58,68.99,267,206,15,61,202,21,11,12,3,5,12,13,77.27,1,3,1,8,4,4,0,9,23,9,39.13,4,4,4,1,25.0,1,0,82,25,30.49,9,73,2,3,3,0,0,6.08,5.1,4.63,4.75,7.45,5.47,0.497,2025-04-14T12:26:53.711855+00:00,655,Eastview_Rangers_20251208101535_655,1,5.47
Dominion Athletic,3504.253,511.621,14.6,71.26,218,156,14,62,153,26,17,6,4,5,6,24,71.58,1,5,1,11,4,7,1,12,14,8,57.14,9,4,1,0,0.0,2,2,35,12,34.29,14,21,0,6,3,0,0,6.51,6.47,5.68,4.95,7.7,6.23,0.581,2025-09-09T13:06:42.712855+00:00,424,Dominion_Athletic_20251208101535_424,1,6.23
Goldenfield Rovers,1956.926,89.04,4.55,35.81,198,138,17,60,114,15,14,4,0,21,30,24,69.9,1,6,1,7,3,4,1,9,3,2,66.67,4,9,22,6,27.27,1,0,5,2,40.0,1,4,0,3,10,1,0,6.65,4.64,4.72,4.96,7.0,5.5,0.5,2025-04-09T10:30:40.712855+00:00,272,Goldenfield_Rovers_20251208101535_272,1,5.5
Hillcrest Athletic,2782.873,631.434,22.69,50.98,202,150,17,52,132,8,0,8,6,25,22,11,74.08,1,4,1,7,2,5,0,8,16,9,56.25,9,2,15,4,26.67,4,2,35,15,42.86,14,21,1,1,14,0,0,5.92,6.25,5.01,4.63,7.97,5.85,0.539,2025-07-11T06:59:25.712855+00:00,82,Hillcrest_Athletic_20251208101535_82,1,5.85
Evergreen Sporting,2745.556,804.997,29.32,51.5,168,138,10,30,125,10,10,5,4,6,9,16,82.31,1,4,1,8,3,5,0,10,6,4,66.67,0,6,9,3,33.33,1,0,24,14,58.33,6,18,1,2,4,0,0,5.77,6.17,5.04,3.75,8.08,5.68,0.52,2025-03-08T04:25:48.712855+00:00,192,Evergreen_Sporting_20251208101535_192,1,5.68
Pioneer Ville FC,2601.411,253.377,9.74,48.5,165,132,17,33,97,23,12,7,0,10,17,13,80.05,1,3,1,5,2,3,0,6,13,8,61.54,16,4,9,4,44.44,1,2,43,14,32.56,14,29,0,0,0,0,0,6.04,5.15,5.86,4.18,7.4,5.63,0.514,2025-10-26T01:25:19.712855+00:00,475,Pioneer_Ville_FC_20251208101535_475,1,5.63
Union Crest United,1801.522,350.936,19.48,34.19,112,88,12,24,81,18,9,2,0,2,1,13,78.99,0,3,0,4,2,2,0,5,11,8,72.73,13,8,10,1,10.0,2,0,16,6,37.5,6,10,0,2,3,1,0,6.74,6.09,5.66,5.13,7.24,6.17,0.574,2025-07-04T23:59:43.712855+00:00,754,Union_Crest_United_20251208101535_754,1,6.17
Blue Ridge FC,2223.249,251.894,11.33,39.67,185,140,15,45,137,6,19,10,0,5,8,15,75.88,1,5,1,7,4,3,0,7,6,3,50.0,10,9,15,4,26.67,2,1,18,9,50.0,4,14,0,2,7,1,0,7.01,5.62,4.77,3.81,6.9,5.71,0.523,2025-01-15T06:57:04.712855+00:00,301,Blue_Ridge_FC_20251208101535_301,1,5.71
Pioneer Ville FC,3360.512,1026.636,30.55,66.51,206,152,11,54,168,21,8,4,1,3,1,34,73.59,0,6,0,1,0,1,0,1,8,5,62.5,7,5,9,3,33.33,1,0,27,10,37.04,6,21,0,1,8,2,0,5.62,6.23,4.96,4.76,5.87,5.56,0.507,2025-07-29T12:12:20.712855+00:00,229,Pioneer_Ville_FC_20251208101535_229,1,5.56
Twin Oak Rangers,4446.978,497.617,11.19,79.1,282,207,19,75,223,39,20,3,0,0,0,14,73.58,1,8,1,8,3,5,1,10,19,9,47.37,3,4,6,1,16.67,0,1,57,35,61.4,16,41,1,2,2,1,0,6.41,4.4,4.97,4.61,6.58,5.32,0.48,2025-09-30T15:37:57.713856+00:00,555,Twin_Oak_Rangers_20251208101535_555,1,5.32
Evergreen Sporting,2333.554,370.102,15.86,42.93,199,162,16,37,118,7,2,6,15,13,37,17,81.51,1,4,1,5,2,3,0,6,8,3,37.5,11,12,11,4,36.36,2,1,26,15,57.69,9,17,1,1,1,0,0,4.72,6.04,5.42,4.44,7.71,5.49,0.499,2025-08-12T17:40:57.713856+00:00,547,Evergreen_Sporting_20251208101535_547,1,5.49
Northbridge FC,1345.503,377.414,28.05,25.02,88,62,6,26,73,10,6,2,2,0,0,3,70.36,0,3,0,3,1,2,0,3,0,0,31.81,15,18,8,2,25.0,0,0,20,12,60.0,7,13,0,1,11,2,0,5.35,5.48,4.03,3.48,5.64,4.89,0.432,2025-10-21T15:02:40.713856+00:00,45,Northbridge_FC_20251208101535_45,1,4.89
Valley Rovers,4001.124,1346.378,33.65,74.15,291,261,6,30,225,12,15,12,2,8,17,30,89.57,1,5,1,8,4,4,0,9,13,5,38.46,2,4,5,2,40.0,2,1,52,26,50.0,19,33,0,1,5,0,0,6.98,5.37,6.22,4.16,7.3,6.01,0.557,2025-07-10T10:40:08.713856+00:00,934,Valley_Rovers_20251208101535_934,1,6.01
Redwood Borough,3037.631,466.884,15.37,55.96,162,146,9,16,109,16,14,8,0,8,8,11,90.32,1,4,1,9,4,5,1,5,14,9,64.29,4,0,9,3,33.33,3,2,22,10,45.45,9,13,1,1,3,0,0,6.81,6.22,6.51,3.76,7.31,6.21,0.579,2025-02-15T21:16:04.713856+00:00,4,Redwood_Borough_20251208101535_4,1,6.21
Coastal Town,1495.185,460.068,30.77,30.46,126,113,5,13,98,14,13,3,0,0,0,18,89.43,1,4,1,5,2,3,0,8,3,2,66.67,7,9,0,0,0.0,1,0,10,4,40.0,3,7,0,0,1,0,0,6.49,6.37,5.6,3.05,7.92,5.94,0.549,2025-10-29T14:44:47.713856+00:00,437,Coastal_Town_20251208101535_437,1,5.94
Southgate United,3128.056,970.323,31.02,60.02,235,182,16,53,195,34,17,6,5,0,0,2,77.48,1,2,1,7,3,4,0,8,8,4,50.0,6,8,8,1,12.5,3,0,38,13,34.21,10,28,2,2,3,1,0,6.25,5.56,5.64,4.12,6.79,5.69,0.521,2025-07-17T04:29:13.713856+00:00,197,Southgate_United_20251208101535_197,1,5.69
Crown City FC,3553.683,1441.018,40.55,67.85,207,162,22,45,155,17,16,4,7,4,4,15,78.48,0,5,0,2,1,1,0,3,8,4,50.0,8,4,6,2,33.33,2,0,35,24,68.57,7,28,0,2,5,2,0,4.3,5.54,4.65,4.86,6.05,4.97,0.441,2025-06-16T01:43:12.714856+00:00,452,Crown_City_FC_20251208101535_452,1,4.97
Frontier Rovers,2755.311,694.889,25.22,53.19,176,135,24,41,104,15,5,5,4,14,29,23,76.86,0,4,0,2,1,1,0,2,7,3,42.86,8,13,1,0,0.0,0,0,16,7,43.75,5,11,0,0,4,0,0,5.1,5.25,5.91,4.07,7.39,5.39,0.488,2025-07-06T02:30:18.714856+00:00,618,Frontier_Rovers_20251208101535_618,1,5.39
Twin Oak Rangers,2956.978,884.728,29.92,56.77,252,179,32,73,200,17,23,10,10,0,0,13,71.01,0,2,0,4,2,2,0,4,7,5,71.43,4,0,5,1,20.0,3,0,22,13,59.09,5,17,0,2,3,0,0,5.53,5.56,5.76,5.65,7.55,5.8,0.533,2025-09-23T11:35:18.714856+00:00,543,Twin_Oak_Rangers_20251208101535_543,1,5.8
Stormhold FC,2705.35,452.605,16.73,50.2,207,153,22,54,129,12,11,1,10,30,14,20,73.72,1,4,1,7,3,4,0,9,10,3,30.0,4,5,17,4,23.53,3,1,7,3,42.86,3,4,2,2,2,0,0,5.95,5.71,4.41,5.17,7.06,5.58,0.509,2024-12-11T16:37:06.714856+00:00,890,Stormhold_FC_20251208101535_890,1,5.58
2 Worlds FC,1864.22,455.802,24.45,35.74,119,76,8,43,69,14,6,5,0,4,21,12,63.67,1,4,1,5,1,4,0,6,14,6,42.86,10,8,7,1,14.29,3,0,27,15,55.56,4,23,1,0,8,1,0,6.06,6.47,3.77,4.64,6.69,5.58,0.509,2025-09-23T05:08:44.714856+00:00,634,2_Worlds_FC_20251208101535_634,1,5.58
Highland Wanderers,2240.318,424.988,18.97,45.16,127,101,3,26,119,9,4,4,2,0,0,6,79.28,1,2,1,8,2,6,0,7,0,0,59.41,9,7,13,3,23.08,1,2,0,0,64.42,0,0,1,3,8,1,0,6.03,6.61,4.08,3.59,6.21,5.48,0.498,2025-04-30T18:01:09.714856+00:00,743,Highland_Wanderers_20251208101535_743,1,5.48
Northbridge FC,2432.115,562.548,23.13,49.49,165,120,4,45,95,16,12,6,0,9,25,29,72.75,0,0,1,8,4,4,1,6,7,3,42.86,9,4,12,3,25.0,1,2,28,17,60.71,8,20,0,2,10,1,0,6.7,6.05,5.02,5.65,6.33,6.0,0.556,2025-08-31T04:39:58.714856+00:00,112,Northbridge_FC_20251208101535_112,1,6.0
San Beda University,2780.634,621.75,22.36,55.19,179,158,9,21,131,30,4,7,3,1,3,13,88.09,1,7,1,9,3,6,1,13,9,6,66.67,14,7,6,2,33.33,0,1,37,12,32.43,1,36,1,0,8,1,0,7.79,6.76,6.12,4.66,5.45,6.5,0.611,2025-07-08T12:35:01.714856+00:00,159,San_Beda_University_20251208101535_159,1,6.5
Hillcrest Athletic,2620.826,665.952,25.41,51.57,138,118,5,20,99,12,11,0,4,8,5,17,85.53,1,6,1,6,3,3,0,7,9,5,55.56,7,7,7,1,14.29,2,1,23,8,34.78,11,12,1,2,1,0,0,6.65,4.98,4.84,4.7,8.1,5.69,0.521,2025-11-24T04:36:17.715856+00:00,886,Hillcrest_Athletic_20251208101535_886,1,5.69
Coastal Town,2382.276,702.771,29.5,46.33,150,124,10,26,101,27,12,13,7,0,0,15,82.86,1,6,1,5,2,3,0,4,0,0,53.5,1,7,3,1,33.33,4,1,24,10,41.67,5,19,0,2,9,0,0,5.21,4.43,4.51,3.97,7.1,4.87,0.43,2025-12-04T06:38:40.715856+00:00,871,Coastal_Town_20251208101535_871,1,4.87
Crestfall Town,3780.69,1197.723,31.68,73.16,240,204,19,36,165,28,17,9,4,11,7,28,84.96,1,1,1,6,2,4,1,8,11,7,63.64,1,5,6,1,16.67,2,2,45,15,33.33,5,40,1,3,5,0,1,6.29,5.51,6.08,4.52,5.22,5.67,0.519,2025-07-13T04:56:34.715856+00:00,898,Crestfall_Town_20251208101535_898,1,5.67
Garden State FC,3053.445,683.666,22.39,58.53,197,149,15,48,135,32,0,11,0,7,13,19,75.7,0,2,0,8,4,4,0,9,8,5,62.5,9,9,0,0,0.0,2,2,34,12,35.29,12,22,0,3,4,1,0,6.67,4.51,5.19,4.93,6.78,5.54,0.504,2024-12-11T05:22:04.715856+00:00,659,Garden_State_FC_20251208101535_659,1,5.54
Union Crest United,2123.154,384.291,18.1,41.4,177,103,9,74,121,13,2,4,0,17,20,19,58.16,0,2,0,6,2,4,0,4,13,11,84.62,10,11,9,3,33.33,2,1,20,8,40.0,3,17,1,3,9,0,0,5.15,5.9,5.06,3.5,7.42,5.34,0.482,2025-01-24T14:21:59.715856+00:00,744,Union_Crest_United_20251208101535_744,1,5.34
Twin Oak Rangers,2112.492,642.198,30.4,37.28,150,104,6,46,127,15,12,5,10,0,0,11,69.48,1,3,1,4,1,3,0,4,5,3,60.0,21,1,13,5,38.46,3,1,17,7,41.18,6,11,0,3,11,2,0,5.87,5.25,4.76,4.53,5.91,5.29,0.477,2025-07-10T13:45:27.715856+00:00,394,Twin_Oak_Rangers_20251208101535_394,1,5.29
Eastview Rangers,2375.72,670.666,28.23,44.32,166,121,14,45,131,12,6,5,1,7,4,9,73.04,0,3,0,4,1,3,0,6,10,5,50.0,3,9,4,1,25.0,2,0,1,0,0.0,1,0,1,1,10,2,0,4.86,5.24,4.5,3.98,5.54,4.84,0.427,2025-10-16T22:48:35.715856+00:00,128,Eastview_Rangers_20251208101535_128,1,4.84
Redwood Borough,2012.128,455.143,22.62,37.07,102,61,2,41,65,10,2,4,0,5,15,5,59.86,0,2,0,2,1,1,0,2,10,5,50.0,10,8,10,2,20.0,3,0,24,12,50.0,7,17,0,0,8,0,0,3.87,5.14,4.37,4.9,8.03,4.89,0.432,2025-10-06T14:14:24.715856+00:00,407,Redwood_Borough_20251208101535_407,1,4.89
